reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence
Mohanpura Multipurpose Project,Mohanpura,Rajgarh,Chambal,Ganges - Bramaputra,395.486,0.88,38.16261,473.92011,82.714,0.48457,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Mohanpura Multipurpose Project,Mohanpura,Rajgarh,Chambal,Ganges - Bramaputra,396.324,0.92,38.99355,506.24987,88.357,0.48457,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Mohanpura Multipurpose Project,Mohanpura,Rajgarh,Chambal,Ganges - Bramaputra,397.162,0.96,39.80606,539.26815,94.12,0.48457,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Mohanpura Multipurpose Project,Mohanpura,Rajgarh,Chambal,Ganges - Bramaputra,398.0,1.0,40.6013,572.96,100.0,0.48457,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,380.0,0.0,0.0,0.0,0.0,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,380.6,0.04,1.21674,0.51335,1.028,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,381.2,0.08,1.6303,1.37567,2.755,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,381.8,0.12,1.93464,2.44871,4.903,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,382.4,0.16,2.18443,3.6865,7.382,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,383.0,0.2,2.40019,5.06328,10.139,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,383.6,0.24,2.59221,6.56201,13.14,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,384.2,0.28,2.76649,8.17039,16.36,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,384.8,0.32,2.9269,9.87903,19.782,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,385.4,0.36,3.0761,11.68043,23.389,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,386.0,0.4,3.216,13.56849,27.17,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,386.6,0.44,3.34802,15.53806,31.113,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,387.2,0.48,3.47327,17.58476,35.212,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,387.8,0.52,3.59263,19.70481,39.457,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,388.4,0.56,3.70679,21.89488,43.842,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,389.0,0.6,3.81633,24.15204,48.362,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,389.6,0.64,3.92173,26.47365,53.011,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,390.2,0.68,4.02339,28.85737,57.784,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,390.8,0.72,4.12164,31.30104,62.677,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,391.4,0.76,4.21679,33.80271,67.687,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,392.0,0.8,4.30909,36.36061,72.809,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,392.6,0.84,4.39875,38.97309,78.04,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,393.2,0.88,4.48598,41.63863,83.377,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,393.8,0.92,4.57095,44.35582,88.818,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,394.4,0.96,4.65381,47.12335,94.36,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dholawad Tank,Dholawad,Ratlam,Mahi,Mahi,395.0,1.0,4.7347,49.94,100.0,0.42212,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,432.93,0.0,0.0,0.0,0.0,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,434.101,0.04,0.78561,0.46688,0.176,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,435.272,0.08,1.53895,1.82918,0.69,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,436.442,0.12,2.28059,4.06601,1.534,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,437.613,0.16,3.01471,7.16649,2.704,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,438.784,0.2,3.7433,11.12311,4.197,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,439.955,0.24,4.46752,15.93011,6.011,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,441.126,0.28,5.18811,21.58284,8.144,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,442.296,0.32,5.90562,28.07739,10.595,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,443.467,0.36,6.62045,35.4104,13.362,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,444.638,0.4,7.33289,43.5789,16.445,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,445.809,0.44,8.0432,52.58026,19.842,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,446.98,0.48,8.75158,62.41211,23.552,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,448.15,0.52,9.45819,73.07228,27.574,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,449.321,0.56,10.16318,84.55878,31.909,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,450.492,0.6,10.86666,96.86979,36.555,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,451.663,0.64,11.56873,110.0036,41.511,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,452.834,0.68,12.2695,123.95862,46.777,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,454.004,0.72,12.96903,138.73337,52.352,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,455.175,0.76,13.66739,154.32644,58.236,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,456.346,0.8,14.36466,170.7365,64.429,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,457.517,0.84,15.06088,187.96231,70.929,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,458.688,0.88,15.75611,206.00268,77.737,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,459.858,0.92,16.4504,224.85646,84.851,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,461.029,0.96,17.14378,244.52258,92.273,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Kolar,Kolar Dam,Sehore,Kolar,Narmada,462.2,1.0,17.8363,265.0,100.0,0.97007,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,323.1,0.0,0.0,0.0,0.0,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,323.842,0.04,208.74923,134.84631,2.484,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,324.583,0.08,231.30668,298.83562,5.504,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,325.325,0.12,245.61566,475.98304,8.767,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,326.066,0.16,256.3017,662.25563,12.198,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,326.808,0.2,264.90958,855.62182,15.76,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,327.55,0.24,272.1569,1054.8356,19.429,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,328.291,0.28,278.43889,1259.04749,23.191,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,329.033,0.32,283.99768,1467.63803,27.033,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,329.774,0.36,288.99292,1680.13392,30.947,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,330.516,0.4,293.53573,1896.16074,34.926,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,331.258,0.44,297.70668,2115.41435,38.965,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,331.999,0.48,301.56619,2337.64241,43.058,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,332.741,0.52,305.16077,2562.63192,47.202,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,333.482,0.56,308.52701,2790.20048,51.394,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,334.224,0.6,311.69428,3020.19004,55.63,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,334.966,0.64,314.68649,3252.46219,59.908,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,335.707,0.68,317.52339,3486.89467,64.226,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,336.449,0.72,320.22152,3723.3786,68.582,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,337.19,0.76,322.79482,3961.81639,72.974,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,337.932,0.8,325.25522,4202.11999,77.401,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,338.674,0.84,327.61294,4444.20956,81.86,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,339.415,0.88,329.87688,4688.01233,86.35,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,340.157,0.92,332.05479,4933.46169,90.871,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,340.898,0.96,334.15345,5180.49641,95.422,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Bansagar,Bansagar,Shahdol,Son,Ganges - Bramaputra,341.64,1.0,336.1789,5429.06,100.0,0.14804,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,432.0,0.0,0.0,0.0,0.0,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,432.316,0.04,2.68079,0.64033,1.414,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,432.632,0.08,3.35336,1.60197,3.539,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,432.948,0.12,3.82251,2.73914,6.051,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,433.264,0.16,4.19467,4.00776,8.853,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,433.58,0.2,4.50811,5.38405,11.893,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,433.896,0.24,4.78152,6.8527,15.137,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,434.212,0.28,5.02559,8.40289,18.562,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,434.528,0.32,5.24705,10.0265,22.148,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,434.844,0.36,5.45048,11.71713,25.883,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,435.16,0.4,5.63913,13.46965,29.754,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,435.476,0.44,5.8154,15.27976,33.753,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,435.792,0.48,5.98114,17.14387,37.87,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,436.108,0.52,6.13776,19.05888,42.1,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,436.424,0.56,6.28643,21.0221,46.437,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,436.74,0.6,6.42807,23.03117,50.875,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,437.056,0.64,6.56346,25.08398,55.41,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,437.372,0.68,6.69322,27.17868,60.037,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,437.688,0.72,6.81792,29.31357,64.753,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,438.004,0.76,6.93802,31.48712,69.554,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,438.32,0.8,7.0539,33.69795,74.438,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,438.636,0.84,7.16593,35.94478,79.401,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,438.952,0.88,7.2744,38.22644,84.441,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,439.268,0.92,7.37958,40.54186,89.556,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,439.584,0.96,7.48171,42.89002,94.743,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Tillar,Tillar,Shajapur,Chambal,Ganges - Bramaputra,439.9,1.0,7.581,45.27,100.0,0.32295,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Upper Kaketo,Upper Kaketo,Sheopur,Sind,Ganges - Bramaputra,363.0,0.0,0.0,0.0,0.0,0.47259,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Upper Kaketo,Upper Kaketo,Sheopur,Sind,Ganges - Bramaputra,363.28,0.04,2.4007,0.45647,0.874,0.47259,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Upper Kaketo,Upper Kaketo,Sheopur,Sind,Ganges - Bramaputra,363.56,0.08,3.33121,1.2668,2.425,0.47259,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Upper Kaketo,Upper Kaketo,Sheopur,Sind,Ganges - Bramaputra,363.84,0.12,4.03478,2.30154,4.406,0.47259,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Upper Kaketo,Upper Kaketo,Sheopur,Sind,Ganges - Bramaputra,364.12,0.16,4.62236,3.51561,6.73,0.47259,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
